Date,Store ID,Product ID,Category,Region,Inventory Level,Units Sold,Units Ordered,Demand Forecast,Price,Discount,Weather Condition,Holiday/Promotion,Competitor Pricing,Seasonality,Inventory_Coverage,Inventory_Status,Year,Month,Day,DayOfWeek,WeekOfYear,Quarter,IsWeekend,Rolling_7,Rolling_14,Rolling_30,Lag_1,Lag_7,Lag_14,Lag_30,Inventory_Gap,Competitor_Price_Difference,Promotion_Flag
2022-08-08,S002,P0001,Electronics,West,462,386,54,392.63,11.41,20,Cloudy,0,8.61,Autumn,13.093117408906883,Healthy,2022,8,8,0,32,3,0,35.285714285714285,54.642857142857146,106.73333333333333,44.0,76.0,129.0,159.0,426.7142857142857,2.8000000000000007,0
2022-08-09,S002,P0001,Groceries,West,211,182,149,187.82,92.66,5,Rainy,1,91.48,Autumn,2.651705565529623,Low Stock,2022,8,9,1,32,3,0,79.57142857142857,73.0,114.3,386.0,78.0,62.0,20.0,131.42857142857144,1.1799999999999926,0
2022-08-10,S002,P0001,Clothing,South,215,36,153,36.24,19.9,20,Cloudy,1,17.52,Spring,2.276853252647504,Low Stock,2022,8,10,2,32,3,0,94.42857142857143,81.57142857142857,119.7,182.0,12.0,146.0,97.0,120.57142857142857,2.379999999999999,0
2022-08-11,S002,P0001,Toys,South,478,270,54,272.22,54.87,10,Rainy,1,52.1,Winter,4.884671532846715,Healthy,2022,8,11,3,32,3,0,97.85714285714286,73.71428571428571,117.66666666666667,36.0,2.0,2.0,16.0,380.1428571428571,2.769999999999996,0
2022-08-12,S002,P0001,Clothing,West,124,15,107,28.67,71.45,5,Cloudy,1,76.26,Spring,0.9108079748163694,Low Stock,2022,8,12,4,32,3,0,136.14285714285714,92.85714285714286,126.13333333333334,270.0,6.0,23.0,268.0,-12.142857142857139,-4.810000000000002,0
2022-08-13,S002,P0001,Electronics,East,67,47,38,38.37,12.18,0,Sunny,1,12.31,Autumn,0.4875259875259876,Low Stock,2022,8,13,5,32,3,1,137.42857142857142,92.28571428571429,117.7,15.0,29.0,58.0,24.0,-70.42857142857142,-0.13000000000000078,0
2022-08-14,S002,P0001,Toys,North,376,273,29,282.37,17.76,20,Cloudy,0,16.72,Summer,2.6857142857142855,Low Stock,2022,8,14,6,32,3,1,140.0,91.5,118.46666666666667,47.0,44.0,98.0,389.0,236.0,1.0400000000000027,0
2022-08-15,S002,P0001,Furniture,North,150,76,89,70.81,61.59,0,Rainy,0,56.69,Summer,0.8684863523573201,Low Stock,2022,8,15,0,33,3,0,172.71428571428572,104.0,114.6,273.0,386.0,76.0,215.0,-22.714285714285722,4.900000000000006,0
2022-08-16,S002,P0001,Clothing,North,166,35,196,52.19,80.92,20,Snowy,1,79.15,Autumn,1.292547274749722,Low Stock,2022,8,16,1,33,3,0,128.42857142857142,104.0,109.96666666666667,76.0,182.0,78.0,228.0,37.571428571428584,1.769999999999996,0
2022-08-17,S002,P0001,Groceries,West,461,348,58,347.07,47.9,15,Sunny,1,49.94,Autumn,4.2912234042553195,Healthy,2022,8,17,2,33,3,0,107.42857142857143,100.92857142857143,103.53333333333333,35.0,36.0,12.0,233.0,353.57142857142856,-2.039999999999999,0
2022-08-18,S002,P0001,Clothing,West,355,332,42,335.71,13.56,15,Rainy,0,14.14,Spring,2.335526315789474,Low Stock,2022,8,18,3,33,3,0,152.0,124.92857142857143,107.36666666666666,348.0,270.0,2.0,161.0,203.0,-0.5800000000000001,0
2022-08-19,S002,P0001,Furniture,North,346,257,57,258.17,60.01,15,Cloudy,0,57.94,Winter,2.1509769094138544,Low Stock,2022,8,19,4,33,3,0,160.85714285714286,148.5,113.06666666666666,332.0,15.0,6.0,215.0,185.14285714285714,2.0700000000000003,0
2022-08-20,S002,P0001,Electronics,North,96,45,98,53.79,90.19,15,Snowy,1,85.6,Summer,0.4912280701754386,Low Stock,2022,8,20,5,33,3,1,195.42857142857142,166.42857142857142,114.46666666666667,257.0,47.0,29.0,32.0,-99.42857142857142,4.590000000000003,0
2022-08-21,S002,P0001,Furniture,North,134,85,98,99.83,45.94,20,Snowy,0,50.05,Winter,0.6866764275256223,Low Stock,2022,8,21,6,33,3,1,195.14285714285714,167.57142857142858,114.9,45.0,273.0,44.0,42.0,-61.14285714285714,-4.109999999999999,0
2022-08-22,S002,P0001,Clothing,West,402,340,141,331.87,77.38,15,Sunny,0,81.49,Spring,2.3887945670628183,Low Stock,2022,8,22,0,34,3,0,168.28571428571428,170.5,116.33333333333333,85.0,76.0,386.0,248.0,233.71428571428572,-4.109999999999999,0
2022-08-23,S002,P0001,Clothing,West,237,160,57,157.07,59.66,15,Rainy,1,62.28,Winter,1.1504854368932038,Low Stock,2022,8,23,1,34,3,0,206.0,167.21428571428572,119.4,340.0,35.0,182.0,90.0,31.0,-2.6200000000000045,0
2022-08-24,S002,P0001,Clothing,East,148,74,150,74.84,27.73,10,Cloudy,0,29.82,Summer,0.6611359285258456,Low Stock,2022,8,24,2,34,3,0,223.85714285714286,165.64285714285714,121.73333333333333,160.0,348.0,36.0,129.0,-75.85714285714286,-2.09,0
2022-08-25,S002,P0001,Toys,North,283,227,79,229.16,41.61,20,Rainy,0,37.64,Winter,1.5320959010054136,Low Stock,2022,8,25,3,34,3,0,184.71428571428572,168.35714285714286,119.9,74.0,332.0,270.0,62.0,98.28571428571428,3.969999999999999,0
2022-08-26,S002,P0001,Toys,South,249,35,71,53.07,27.36,20,Snowy,0,25.68,Summer,1.4671717171717171,Low Stock,2022,8,26,4,34,3,0,169.71428571428572,165.28571428571428,125.4,227.0,257.0,15.0,146.0,79.28571428571428,1.6799999999999997,0
2022-08-27,S002,P0001,Electronics,West,310,110,80,101.1,89.92,20,Cloudy,0,92.85,Autumn,2.246376811594203,Low Stock,2022,8,27,5,34,3,1,138.0,166.71428571428572,121.7,35.0,45.0,47.0,2.0,172.0,-2.9299999999999926,0
2022-08-28,S002,P0001,Furniture,West,139,131,124,124.88,57.7,5,Cloudy,0,58.82,Spring,0.9437439379243453,Low Stock,2022,8,28,6,34,3,1,147.28571428571428,171.21428571428572,125.3,110.0,85.0,273.0,23.0,-8.285714285714278,-1.1199999999999974,0
2022-08-29,S002,P0001,Toys,East,107,14,113,17.8,60.43,10,Sunny,1,60.87,Summer,0.6954503249767874,Low Stock,2022,8,29,0,35,3,0,153.85714285714286,161.07142857142858,128.9,131.0,340.0,76.0,58.0,-46.85714285714286,-0.4399999999999977,0
2022-08-30,S002,P0001,Toys,East,234,23,77,34.12,61.98,15,Sunny,0,61.13,Winter,2.1810918774966708,Low Stock,2022,8,30,1,35,3,0,107.28571428571429,156.64285714285714,127.43333333333334,14.0,160.0,35.0,98.0,126.71428571428571,0.8499999999999943,0
2022-08-31,S002,P0001,Furniture,South,373,358,161,358.34,20.5,0,Sunny,1,20.08,Summer,4.252442996742671,Healthy,2022,8,31,2,35,3,0,87.71428571428571,155.78571428571428,124.93333333333334,23.0,74.0,348.0,76.0,285.2857142857143,0.4200000000000017,0
2022-09-01,S002,P0001,Furniture,West,267,79,128,94.34,58.44,20,Snowy,0,54.46,Autumn,2.081291759465479,Low Stock,2022,9,1,3,35,3,0,128.28571428571428,156.5,134.33333333333334,358.0,227.0,332.0,78.0,138.71428571428572,3.979999999999997,0
2022-09-02,S002,P0001,Electronics,South,60,29,103,32.17,30.21,15,Rainy,1,28.31,Winter,0.56,Low Stock,2022,9,2,4,35,3,0,107.14285714285714,138.42857142857142,134.36666666666667,79.0,35.0,257.0,12.0,-47.14285714285714,1.9000000000000021,0
2022-09-03,S002,P0001,Clothing,North,409,222,31,222.29,48.8,5,Sunny,0,44.54,Spring,3.848118279569892,Healthy,2022,9,3,5,35,3,1,106.28571428571429,122.14285714285714,134.93333333333334,29.0,110.0,45.0,2.0,302.7142857142857,4.259999999999998,0
2022-09-04,S002,P0001,Groceries,East,479,140,136,141.66,71.36,20,Sunny,0,74.95,Autumn,3.917056074766355,Healthy,2022,9,4,6,35,3,1,122.28571428571429,134.78571428571428,142.26666666666668,222.0,131.0,85.0,6.0,356.7142857142857,-3.5900000000000034,0
2022-09-05,S002,P0001,Electronics,North,459,132,196,124.77,24.93,10,Cloudy,1,25.69,Winter,3.7144508670520233,Healthy,2022,9,5,0,36,3,0,123.57142857142857,138.71428571428572,146.73333333333332,140.0,14.0,340.0,29.0,335.42857142857144,-0.7600000000000016,0
2022-09-06,S002,P0001,Groceries,East,251,104,190,103.0,86.86,10,Snowy,1,82.08,Autumn,1.787385554425229,Low Stock,2022,9,6,1,36,3,0,140.42857142857142,123.85714285714286,150.16666666666666,132.0,23.0,160.0,44.0,110.57142857142858,4.780000000000001,0
2022-09-07,S002,P0001,Clothing,West,488,233,141,246.96,65.91,5,Cloudy,1,67.66,Spring,3.210526315789474,Healthy,2022,9,7,2,36,3,0,152.0,119.85714285714286,152.16666666666666,104.0,358.0,74.0,386.0,336.0,-1.75,0
2022-09-08,S002,P0001,Groceries,South,98,83,176,75.91,35.07,10,Rainy,0,32.1,Spring,0.7305644302449414,Low Stock,2022,9,8,3,36,3,0,134.14285714285714,131.21428571428572,147.06666666666666,233.0,79.0,227.0,182.0,-36.14285714285714,2.969999999999999,0
2022-09-09,S002,P0001,Toys,West,126,12,88,16.02,83.34,10,Snowy,0,79.68,Winter,0.9353128313891834,Low Stock,2022,9,9,4,36,3,0,134.71428571428572,120.92857142857143,143.76666666666668,83.0,29.0,35.0,36.0,-8.714285714285722,3.6599999999999966,0
2022-09-10,S002,P0001,Groceries,South,263,165,56,159.36,47.7,0,Sunny,1,44.88,Autumn,1.9881209503239743,Low Stock,2022,9,10,5,36,3,1,132.28571428571428,119.28571428571429,142.96666666666667,12.0,222.0,110.0,270.0,130.71428571428572,2.8200000000000003,0
2022-09-11,S002,P0001,Toys,East,257,181,146,198.17,82.75,15,Cloudy,0,78.64,Spring,2.0701956271576525,Low Stock,2022,9,11,6,36,3,1,124.14285714285714,123.21428571428571,139.46666666666667,165.0,140.0,131.0,15.0,132.85714285714286,4.109999999999999,0
2022-09-12,S002,P0001,Furniture,West,293,139,180,157.85,81.49,15,Snowy,0,84.57,Spring,2.253846153846154,Low Stock,2022,9,12,0,37,3,0,130.0,126.78571428571429,145.0,181.0,132.0,14.0,47.0,163.0,-3.0799999999999983,0
2022-09-13,S002,P0001,Groceries,West,403,335,194,350.35,57.28,15,Snowy,1,57.72,Autumn,3.0763358778625953,Healthy,2022,9,13,1,37,3,0,131.0,135.71428571428572,148.06666666666666,139.0,104.0,23.0,273.0,272.0,-0.4399999999999977,0
2022-09-14,S002,P0001,Toys,East,76,11,46,21.26,61.91,20,Snowy,0,57.34,Winter,0.4634146341463415,Low Stock,2022,9,14,2,37,3,0,164.0,158.0,150.13333333333333,335.0,233.0,358.0,76.0,-88.0,4.569999999999993,0
2022-09-15,S002,P0001,Furniture,West,474,425,28,419.57,40.24,5,Snowy,1,42.19,Autumn,3.5831533477321815,Healthy,2022,9,15,3,37,3,0,132.28571428571428,133.21428571428572,147.96666666666667,11.0,83.0,79.0,35.0,341.7142857142857,-1.9499999999999957,0
2022-09-16,S002,P0001,Electronics,West,136,109,168,103.63,70.27,10,Snowy,0,69.05,Autumn,0.750788643533123,Low Stock,2022,9,16,4,37,3,0,181.14285714285714,157.92857142857142,160.96666666666667,425.0,12.0,29.0,348.0,-45.14285714285714,1.2199999999999989,0
2022-09-17,S002,P0001,Toys,South,272,73,150,77.19,63.44,0,Cloudy,0,61.72,Spring,1.3948717948717948,Low Stock,2022,9,17,5,37,3,1,195.0,163.64285714285714,153.0,109.0,165.0,222.0,332.0,77.0,1.7199999999999989,0
2022-09-18,S002,P0001,Clothing,East,174,130,88,120.51,47.77,20,Rainy,0,50.27,Spring,0.9567949725058916,Low Stock,2022,9,18,6,37,3,1,181.85714285714286,153.0,144.36666666666667,73.0,181.0,140.0,257.0,-7.857142857142861,-2.5,0
2022-09-19,S002,P0001,Furniture,South,384,371,24,365.87,14.59,20,Sunny,1,13.66,Summer,2.199672667757774,Low Stock,2022,9,19,0,38,3,0,174.57142857142858,152.28571428571428,140.13333333333333,130.0,139.0,132.0,45.0,209.42857142857142,0.9299999999999997,0
2022-09-20,S002,P0001,Electronics,East,211,11,85,6.4,89.34,15,Cloudy,1,91.91,Autumn,1.015818431911967,Low Stock,2022,9,20,1,38,3,0,207.71428571428572,169.35714285714286,151.0,371.0,335.0,104.0,85.0,3.2857142857142776,-2.569999999999993,0
2022-09-21,S002,P0001,Electronics,South,114,62,173,73.03,83.15,15,Cloudy,1,86.38,Spring,0.7061946902654868,Low Stock,2022,9,21,2,38,3,0,161.42857142857142,162.71428571428572,148.53333333333333,11.0,11.0,233.0,340.0,-47.428571428571416,-3.2299999999999898,0
2022-09-22,S002,P0001,Electronics,West,358,277,74,287.51,63.12,20,Cloudy,1,63.72,Winter,2.1219305673158337,Low Stock,2022,9,22,3,38,3,0,168.71428571428572,150.5,139.26666666666668,62.0,425.0,83.0,160.0,189.28571428571428,-0.6000000000000014,0
2022-09-23,S002,P0001,Furniture,East,198,188,191,189.99,45.65,5,Snowy,1,42.07,Summer,1.3417231364956437,Low Stock,2022,9,23,4,38,3,0,147.57142857142858,164.35714285714286,143.16666666666666,277.0,109.0,12.0,74.0,50.428571428571416,3.5799999999999983,0
2022-09-24,S002,P0001,Furniture,North,209,144,149,153.5,97.99,0,Cloudy,1,95.78,Summer,1.3156474820143884,Low Stock,2022,9,24,5,38,3,1,158.85714285714286,176.92857142857142,146.96666666666667,188.0,73.0,165.0,227.0,50.14285714285714,2.2099999999999937,0
2022-09-25,S002,P0001,Clothing,East,328,249,133,243.74,55.89,20,Snowy,1,59.52,Spring,1.9408284023668638,Low Stock,2022,9,25,6,38,3,1,169.0,175.42857142857142,144.2,144.0,130.0,181.0,35.0,159.0,-3.6300000000000026,0
2022-09-26,S002,P0001,Electronics,North,177,116,95,107.65,63.32,10,Cloudy,0,68.17,Winter,0.9516129032258065,Low Stock,2022,9,26,0,39,3,0,186.0,180.28571428571428,151.33333333333334,249.0,371.0,139.0,110.0,-9.0,-4.850000000000001,0
2022-09-27,S002,P0001,Clothing,East,384,318,87,315.17,37.05,10,Sunny,1,39.06,Winter,2.5673352435530084,Low Stock,2022,9,27,1,39,3,0,149.57142857142858,178.64285714285714,151.53333333333333,116.0,11.0,335.0,131.0,234.42857142857142,-2.010000000000005,0
2022-09-28,S002,P0001,Electronics,East,497,117,173,124.07,15.47,10,Rainy,1,19.4,Autumn,2.569423929098966,Low Stock,2022,9,28,2,39,3,0,193.42857142857142,177.42857142857142,157.76666666666668,318.0,62.0,11.0,14.0,303.57142857142856,-3.929999999999998,0
2022-09-29,S002,P0001,Groceries,West,252,115,114,131.61,48.49,20,Snowy,1,51.54,Spring,1.2519517388218595,Low Stock,2022,9,29,3,39,3,0,201.28571428571428,185.0,161.2,117.0,277.0,425.0,23.0,50.71428571428572,-3.049999999999997,0
2022-09-30,S002,P0001,Groceries,West,407,385,60,377.89,77.51,15,Snowy,1,76.13,Summer,2.284683239775461,Low Stock,2022,9,30,4,39,3,0,178.14285714285714,162.85714285714286,164.26666666666668,115.0,188.0,109.0,358.0,228.85714285714286,1.3800000000000097,0
2022-10-01,S002,P0001,Clothing,South,490,414,27,415.49,64.96,15,Rainy,0,62.34,Winter,2.3753462603878117,Low Stock,2022,10,1,5,39,4,1,206.28571428571428,182.57142857142858,165.16666666666666,385.0,144.0,73.0,79.0,283.7142857142857,2.6199999999999903,0
2022-10-02,S002,P0001,Furniture,West,226,179,96,175.21,25.39,5,Sunny,1,20.67,Winter,0.9229871645274212,Low Stock,2022,10,2,6,39,4,1,244.85714285714286,206.92857142857142,176.33333333333334,414.0,249.0,130.0,29.0,-18.85714285714286,4.719999999999999,0
2022-10-03,S002,P0001,Toys,North,449,203,174,201.17,68.63,10,Sunny,1,67.31,Autumn,1.9118004866180047,Low Stock,2022,10,3,0,40,4,0,234.85714285714286,210.42857142857142,181.33333333333334,179.0,116.0,371.0,222.0,214.14285714285714,1.3199999999999932,0
2022-10-04,S002,P0001,Groceries,South,155,64,50,64.52,62.45,15,Sunny,0,65.01,Autumn,0.6268053148469093,Low Stock,2022,10,4,1,40,4,0,247.28571428571428,198.42857142857142,180.7,203.0,318.0,11.0,140.0,-92.28571428571428,-2.5600000000000023,0
2022-10-05,S002,P0001,Clothing,East,277,67,125,68.26,15.03,15,Sunny,1,18.5,Autumn,1.3127962085308056,Low Stock,2022,10,5,2,40,4,0,211.0,202.21428571428572,178.16666666666666,64.0,117.0,62.0,132.0,66.0,-3.4700000000000006,0
2022-10-06,S002,P0001,Toys,North,196,32,125,33.14,52.15,20,Cloudy,1,54.92,Spring,0.9614576033637,Low Stock,2022,10,6,3,40,4,0,203.85714285714286,202.57142857142858,176.0,67.0,115.0,277.0,104.0,-7.857142857142861,-2.770000000000003,0
2022-10-07,S002,P0001,Toys,South,268,185,67,185.08,19.32,10,Snowy,0,19.97,Summer,1.3958333333333333,Low Stock,2022,10,7,4,40,4,0,192.0,185.07142857142858,173.6,32.0,385.0,188.0,233.0,76.0,-0.6499999999999986,0
2022-10-08,S002,P0001,Clothing,West,374,81,132,89.72,45.15,10,Sunny,1,40.67,Spring,2.2884615384615388,Low Stock,2022,10,8,5,40,4,1,163.42857142857142,184.85714285714286,172.0,185.0,414.0,144.0,83.0,210.57142857142858,4.479999999999997,0
2022-10-09,S002,P0001,Groceries,East,433,190,133,197.39,64.58,0,Snowy,1,66.49,Winter,3.7373612823674476,Healthy,2022,10,9,6,40,4,1,115.85714285714286,180.35714285714286,171.93333333333334,81.0,179.0,249.0,12.0,317.1428571428571,-1.9099999999999966,0
2022-10-10,S002,P0001,Electronics,South,253,32,66,27.29,27.87,10,Snowy,0,28.81,Spring,2.154501216545012,Low Stock,2022,10,10,0,41,4,0,117.42857142857143,176.14285714285714,177.86666666666667,190.0,203.0,116.0,165.0,135.57142857142856,-0.9399999999999977,0
2022-10-11,S002,P0001,Furniture,West,346,236,60,248.32,90.18,10,Rainy,0,86.44,Winter,3.7204301075268815,Healthy,2022,10,11,1,41,4,0,93.0,170.14285714285714,173.43333333333334,32.0,64.0,318.0,181.0,253.0,3.740000000000009,0
2022-10-12,S002,P0001,Furniture,North,315,81,122,79.17,39.26,0,Snowy,1,35.53,Summer,2.679222357229648,Low Stock,2022,10,12,2,41,4,0,117.57142857142857,164.28571428571428,175.26666666666668,236.0,67.0,117.0,139.0,197.42857142857144,3.729999999999997,0
2022-10-13,S002,P0001,Toys,North,93,50,33,62.28,15.66,0,Rainy,1,16.46,Autumn,0.7777777777777778,Low Stock,2022,10,13,3,41,4,0,119.57142857142857,161.71428571428572,173.33333333333334,81.0,32.0,115.0,335.0,-26.57142857142857,-0.8000000000000007,0
2022-10-14,S002,P0001,Toys,West,280,183,155,188.16,16.92,15,Snowy,0,13.12,Summer,2.2923976608187133,Low Stock,2022,10,14,4,41,4,0,122.14285714285714,157.07142857142858,163.83333333333334,50.0,185.0,385.0,11.0,157.85714285714286,3.8000000000000025,0
2022-10-15,S002,P0001,Furniture,East,309,272,98,263.42,71.13,5,Rainy,1,73.49,Summer,2.5357561547479484,Low Stock,2022,10,15,5,41,4,1,121.85714285714286,142.64285714285714,169.56666666666666,183.0,81.0,414.0,425.0,187.14285714285714,-2.3599999999999994,0
2022-10-16,S002,P0001,Electronics,West,318,241,26,233.12,66.36,15,Cloudy,0,65.48,Summer,2.132183908045977,Low Stock,2022,10,16,6,41,4,1,149.14285714285714,132.5,164.46666666666667,272.0,190.0,179.0,109.0,168.85714285714286,0.8799999999999955,0
2022-10-17,S002,P0001,Electronics,East,489,330,32,343.29,56.56,15,Snowy,1,52.47,Autumn,3.126027397260274,Healthy,2022,10,17,0,42,4,0,156.42857142857142,136.92857142857142,168.86666666666667,241.0,32.0,203.0,73.0,332.57142857142856,4.090000000000003,0
2022-10-18,S002,P0001,Clothing,South,388,115,168,114.86,69.11,15,Rainy,0,67.47,Autumn,1.949748743718593,Low Stock,2022,10,18,1,42,4,0,199.0,146.0,177.43333333333334,330.0,236.0,64.0,130.0,189.0,1.6400000000000006,0
2022-10-19,S002,P0001,Clothing,East,247,81,33,72.25,47.26,20,Cloudy,1,47.16,Autumn,1.3592767295597483,Low Stock,2022,10,19,2,42,4,0,181.71428571428572,149.64285714285714,176.93333333333334,115.0,81.0,67.0,371.0,65.28571428571428,0.10000000000000142,0
2022-10-20,S002,P0001,Furniture,East,263,190,184,197.99,88.43,0,Sunny,1,84.13,Autumn,1.447327044025157,Low Stock,2022,10,20,3,42,4,0,181.71428571428572,150.64285714285714,167.26666666666668,81.0,50.0,32.0,11.0,81.28571428571428,4.300000000000011,0
2022-10-21,S002,P0001,Electronics,South,188,85,52,100.64,72.12,10,Sunny,1,69.96,Autumn,0.9320113314447591,Low Stock,2022,10,21,4,42,4,0,201.71428571428572,161.92857142857142,173.23333333333332,190.0,183.0,185.0,62.0,-13.714285714285722,2.160000000000011,0
2022-10-22,S002,P0001,Groceries,South,63,29,97,23.78,29.2,20,Sunny,0,33.63,Autumn,0.3356164383561644,Low Stock,2022,10,22,5,42,4,1,187.71428571428572,154.78571428571428,174.0,85.0,272.0,81.0,277.0,-124.71428571428572,-4.430000000000003,0
2022-10-23,S002,P0001,Electronics,East,199,144,91,144.43,78.55,15,Cloudy,1,76.48,Autumn,1.3006535947712419,Low Stock,2022,10,23,6,42,4,1,153.0,151.07142857142858,165.73333333333332,29.0,241.0,190.0,188.0,46.0,2.069999999999993,0
2022-10-24,S002,P0001,Toys,West,241,54,40,58.81,44.24,20,Sunny,1,43.63,Summer,1.7320328542094456,Low Stock,2022,10,24,0,43,4,0,139.14285714285714,147.78571428571428,164.26666666666668,144.0,330.0,32.0,144.0,101.85714285714286,0.6099999999999994,0
2022-10-25,S002,P0001,Toys,East,133,117,162,110.25,21.95,15,Cloudy,1,17.71,Summer,1.333810888252149,Low Stock,2022,10,25,1,43,4,0,99.71428571428571,149.35714285714286,161.26666666666668,54.0,115.0,236.0,249.0,33.28571428571429,4.239999999999998,0
2022-10-26,S002,P0001,Clothing,East,262,26,102,38.5,31.71,0,Rainy,1,28.32,Autumn,2.62,Low Stock,2022,10,26,2,43,4,0,100.0,140.85714285714286,156.86666666666667,117.0,81.0,81.0,116.0,162.0,3.3900000000000006,0
2022-10-27,S002,P0001,Furniture,East,222,71,150,65.69,75.71,15,Sunny,1,70.83,Autumn,2.4093023255813955,Low Stock,2022,10,27,3,43,4,0,92.14285714285714,136.92857142857142,153.86666666666667,26.0,190.0,50.0,318.0,129.85714285714286,4.8799999999999955,0
2022-10-28,S002,P0001,Groceries,South,397,216,94,214.49,29.88,15,Rainy,0,33.21,Winter,5.283269961977187,Healthy,2022,10,28,4,43,4,0,75.14285714285714,138.42857142857142,145.63333333333333,71.0,85.0,183.0,117.0,321.8571428571429,-3.330000000000002,0
2022-10-29,S002,P0001,Groceries,East,190,189,32,182.91,27.93,5,Rainy,1,24.31,Winter,2.024353120243531,Low Stock,2022,10,29,5,43,4,1,93.85714285714286,140.78571428571428,148.93333333333334,216.0,29.0,272.0,115.0,96.14285714285714,3.620000000000001,0
2022-10-30,S002,P0001,Toys,North,310,68,87,80.0,56.29,0,Snowy,0,52.2,Summer,2.656058751529988,Low Stock,2022,10,30,6,43,4,1,116.71428571428571,134.85714285714286,151.4,189.0,144.0,241.0,385.0,193.28571428571428,4.089999999999996,0
2022-10-31,S002,P0001,Electronics,East,437,410,197,425.62,59.1,10,Sunny,0,58.52,Spring,4.128205128205128,Healthy,2022,10,31,0,44,4,0,105.85714285714286,122.5,140.83333333333334,68.0,54.0,330.0,414.0,331.1428571428571,0.5799999999999983,0
2022-11-01,S002,P0001,Electronics,East,342,52,155,65.04,51.12,10,Cloudy,0,55.51,Spring,2.1823154056517775,Low Stock,2022,11,1,1,44,4,0,156.71428571428572,128.21428571428572,140.7,410.0,117.0,115.0,179.0,185.28571428571428,-4.390000000000001,0
2022-11-02,S002,P0001,Groceries,East,447,102,47,121.44,66.53,0,Rainy,1,69.45,Autumn,3.031976744186047,Healthy,2022,11,2,2,44,4,0,147.42857142857142,123.71428571428571,136.46666666666667,52.0,26.0,81.0,203.0,299.57142857142856,-2.9200000000000017,0
2022-11-03,S002,P0001,Furniture,North,474,227,54,242.44,96.43,20,Sunny,1,99.48,Summer,2.9945848375451267,Low Stock,2022,11,3,3,44,4,0,158.28571428571428,125.21428571428571,133.1,102.0,71.0,190.0,64.0,315.7142857142857,-3.049999999999997,0
2022-11-04,S002,P0001,Clothing,South,271,38,85,39.18,94.77,0,Rainy,0,97.64,Winter,1.5007911392405062,Low Stock,2022,11,4,4,44,4,0,180.57142857142858,127.85714285714286,138.53333333333333,227.0,216.0,85.0,67.0,90.42857142857142,-2.8700000000000045,0
2022-11-05,S002,P0001,Groceries,West,420,324,120,329.72,19.98,10,Cloudy,0,15.1,Spring,2.707182320441989,Low Stock,2022,11,5,5,44,4,1,155.14285714285714,124.5,137.56666666666666,38.0,189.0,29.0,32.0,264.8571428571429,4.880000000000001,0
